Non-Program Revenues,Corporate Accounts,Corporate Accounts,400A,Service And Rent,Expenses,5747145
Non-Program Revenues,Corporate Accounts,Corporate Accounts,510A,Contribution To Reserves/Reserve Funds,Expenses,49380000
Non-Program Revenues,Corporate Accounts,Corporate Accounts,650A,Other Expenditures,Expenses,310590
Non-Program Revenues,Corporate Accounts,Corporate Accounts,700A,Inter-Divisional Charges,Expenses,5519734
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Advisory & Negotiation,100A,Salaries And Benefits,Expenses,617033
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Advisory & Negotiation,200A,Materials & Supplies,Expenses,2378
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Advisory & Negotiation,300A,Equipment,Expenses,507
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Advisory & Negotiation,400A,Service And Rent,Expenses,12543
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Advisory & Negotiation,700A,Inter-Divisional Charges,Expenses,1369
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial & Business Analysis,100A,Salaries And Benefits,Expenses,711111
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial & Business Analysis,200A,Materials & Supplies,Expenses,2783
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial & Business Analysis,300A,Equipment,Expenses,552
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial & Business Analysis,400A,Service And Rent,Expenses,14270
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial & Business Analysis,700A,Inter-Divisional Charges,Expenses,1654
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial Policy Development,100A,Salaries And Benefits,Expenses,908158
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial Policy Development,200A,Materials & Supplies,Expenses,4000
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial Policy Development,300A,Equipment,Expenses,573
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial Policy Development,400A,Service And Rent,Expenses,19429
Office of the Chief Financial Officer,"CPF-Financial Strategies, Analysis & Policy Development",CPF-Financial Policy Development,700A,Inter-Divisional Charges,Expenses,2688
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Debt Management,100A,Salaries And Benefits,Expenses,314715
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Debt Management,200A,Materials & Supplies,Expenses,3503
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Debt Management,300A,Equipment,Expenses,1374
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Debt Management,400A,Service And Rent,Expenses,304827
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Debt Management,650A,Other Expenditures,Expenses,329
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Debt Management,700A,Inter-Divisional Charges,Expenses,537
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment Management,100A,Salaries And Benefits,Expenses,570148
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment Management,200A,Materials & Supplies,Expenses,2936
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment Management,300A,Equipment,Expenses,700
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment Management,400A,Service And Rent,Expenses,167266
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment Management,650A,Other Expenditures,Expenses,168
Office of the Chief Financial Officer,CPF-Investment & Debt Management,CPF-Investment Management,700A,Inter-Divisional Charges,Expenses,748
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Claims Management,100A,Salaries And Benefits,Expenses,1067452
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Claims Management,200A,Materials & Supplies,Expenses,4248
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Claims Management,300A,Equipment,Expenses,1969
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Claims Management,400A,Service And Rent,Expenses,19125
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Claims Management,510A,Contribution To Reserves/Reserve Funds,Expenses,50213
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Claims Management,650A,Other Expenditures,Expenses,0
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Claims Management,700A,Inter-Divisional Charges,Expenses,1226
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Insurance & Risk Management,100A,Salaries And Benefits,Expenses,670877
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Insurance & Risk Management,200A,Materials & Supplies,Expenses,2857
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Insurance & Risk Management,300A,Equipment,Expenses,1071
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Insurance & Risk Management,400A,Service And Rent,Expenses,15934
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Insurance & Risk Management,510A,Contribution To Reserves/Reserve Funds,Expenses,27193
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Insurance & Risk Management,650A,Other Expenditures,Expenses,2
Office of the Chief Financial Officer,CPF-Risk Management & Insurance,CPF-Insurance & Risk Management,700A,Inter-Divisional Charges,Expenses,914
Office of the Chief Financial Officer,F&A-Executive Leadership,F&A-Executive Leadership,100A,Salaries And Benefits,Expenses,926803
Office of the Chief Financial Officer,F&A-Executive Leadership,F&A-Executive Leadership,200A,Materials & Supplies,Expenses,2391
Office of the Chief Financial Officer,F&A-Executive Leadership,F&A-Executive Leadership,400A,Service And Rent,Expenses,13111
Office of the Chief Financial Officer,F&A-Executive Leadership,F&A-Executive Leadership,700A,Inter-Divisional Charges,Expenses,135350
Office of the Chief Financial Officer,F&A-Financial Management & Program Support,F&A-Financial Management & Program Support,100A,Salaries And Benefits,Expenses,1455757
Office of the Chief Financial Officer,F&A-Financial Management & Program Support,F&A-Financial Management & Program Support,200A,Materials & Supplies,Expenses,5139
Office of the Chief Financial Officer,F&A-Financial Management & Program Support,F&A-Financial Management & Program Support,400A,Service And Rent,Expenses,12587
Office of the Chief Financial Officer,F&A-Financial Management & Program Support,F&A-Financial Management & Program Support,700A,Inter-Divisional Charges,Expenses,52733
Office of the Chief Financial Officer,F&A-Organizational Management Consulting,F&A-Organizational Management Consulting,100A,Salaries And Benefits,Expenses,290209
Office of the Chief Financial Officer,F&A-Organizational Management Consulting,F&A-Organizational Management Consulting,200A,Materials & Supplies,Expenses,340
Office of the Chief Financial Officer,F&A-Organizational Management Consulting,F&A-Organizational Management Consulting,400A,Service And Rent,Expenses,1462
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Budgeting,100A,Salaries And Benefits,Expenses,2444900
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Budgeting,200A,Materials & Supplies,Expenses,8125
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Budgeting,400A,Service And Rent,Expenses,39710
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Budgeting,700A,Inter-Divisional Charges,Expenses,13864
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Advice,100A,Salaries And Benefits,Expenses,1797580
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Advice,200A,Materials & Supplies,Expenses,5142
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Advice,400A,Service And Rent,Expenses,25991
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Advice,700A,Inter-Divisional Charges,Expenses,8665
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Policy,100A,Salaries And Benefits,Expenses,1572803
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Policy,200A,Materials & Supplies,Expenses,2468
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Policy,400A,Service And Rent,Expenses,10677
Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Policy,700A,Inter-Divisional Charges,Expenses,4159
Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,100A,Salaries And Benefits,Expenses,2181372
Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,200A,Materials & Supplies,Expenses,4731
Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,400A,Service And Rent,Expenses,23572
Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,700A,Inter-Divisional Charges,Expenses,7972
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,100A,Salaries And Benefits,Expenses,1053367
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,200A,Materials & Supplies,Expenses,7611
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,300A,Equipment,Expenses,286
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,400A,Service And Rent,Expenses,79647
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,510A,Contribution To Reserves/Reserve Funds,Expenses,1578
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,700A,Inter-Divisional Charges,Expenses,600
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,100A,Salaries And Benefits,Expenses,1553735
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,200A,Materials & Supplies,Expenses,12718
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,300A,Equipment,Expenses,7222
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,400A,Service And Rent,Expenses,226396
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,510A,Contribution To Reserves/Reserve Funds,Expenses,2082
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,700A,Inter-Divisional Charges,Expenses,12405
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,100A,Salaries And Benefits,Expenses,1693485
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,200A,Materials & Supplies,Expenses,9874
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,300A,Equipment,Expenses,1179
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,400A,Service And Rent,Expenses,67164
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,510A,Contribution To Reserves/Reserve Funds,Expenses,1107
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,700A,Inter-Divisional Charges,Expenses,13907
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,100A,Salaries And Benefits,Expenses,1661305
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,200A,Materials & Supplies,Expenses,5527
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,400A,Service And Rent,Expenses,68392
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,510A,Contribution To Reserves/Reserve Funds,Expenses,25259
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,700A,Inter-Divisional Charges,Expenses,8614
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,100A,Salaries And Benefits,Expenses,1350223
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,200A,Materials & Supplies,Expenses,5871
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,300A,Equipment,Expenses,1004
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,400A,Service And Rent,Expenses,45846
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,510A,Contribution To Reserves/Reserve Funds,Expenses,1107
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,700A,Inter-Divisional Charges,Expenses,10961
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Provincial & Federal Reports Submission,100A,Salaries And Benefits,Expenses,148909
