Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Mobile Response,Materials & Supplies,200A,Expenses,"225,020"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Mobile Response,Other Expenditures,650A,Expenses,"13,871"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Mobile Response,Salaries And Benefits,100A,Expenses,"3,894,745"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Mobile Response,Service And Rent,400A,Expenses,"283,733"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Mobile Response,Sundry and Other Revenues,940A,Revenues,"(114,244)"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Mobile Response,User Fees & Donations,850A,Revenues,"(46,484)"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Contribution From Reserves/Reserve Funds,930A,Revenues,"(4,000)"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Contribution To Reserves/Reserve Funds,510A,Expenses,"62,830"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Equipment,300A,Expenses,"133,059"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Inter-Divisional Charges,700A,Expenses,"201,976"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Inter-Divisional Recoveries,750A,Revenues,"(50,000)"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Licences & Permits Revenue,860A,Revenues,"(133,023)"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Materials & Supplies,200A,Expenses,"213,826"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Other Expenditures,650A,Expenses,"7,736"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Salaries And Benefits,100A,Expenses,"1,762,417"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Service And Rent,400A,Expenses,"292,403"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,Sundry and Other Revenues,940A,Revenues,"(86,626)"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Animal Sheltering & Adoption,User Fees & Donations,850A,Revenues,"(295,337)"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Contribution To Reserves/Reserve Funds,510A,Expenses,"24,326"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Equipment,300A,Expenses,963
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Inter-Divisional Charges,700A,Expenses,"50,004"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Licences & Permits Revenue,860A,Revenues,"(1,095,705)"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Materials & Supplies,200A,Expenses,"4,633"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Other Expenditures,650A,Expenses,"24,510"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Salaries And Benefits,100A,Expenses,"358,126"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Service And Rent,400A,Expenses,"37,295"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,Sundry and Other Revenues,940A,Revenues,"19,153"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Cat & Dog Licensing,User Fees & Donations,850A,Revenues,(356)
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Veterinary Care,Contribution From Reserves/Reserve Funds,930A,Revenues,"(6,000)"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Veterinary Care,Contribution To Reserves/Reserve Funds,510A,Expenses,"43,578"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Veterinary Care,Equipment,300A,Expenses,"203,268"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Veterinary Care,Inter-Divisional Charges,700A,Expenses,"105,140"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Veterinary Care,Licences & Permits Revenue,860A,Revenues,"(29,829)"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Veterinary Care,Materials & Supplies,200A,Expenses,"230,719"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Veterinary Care,Other Expenditures,650A,Expenses,"3,883"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Veterinary Care,Salaries And Benefits,100A,Expenses,"1,620,337"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Veterinary Care,Service And Rent,400A,Expenses,"256,880"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Veterinary Care,Sundry and Other Revenues,940A,Revenues,"(48,283)"
Municipal Licensing & Standards,"MS-Animal Care, Control & Sheltering",Veterinary Care,User Fees & Donations,850A,Revenues,"(438,711)"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Contribution To Reserves/Reserve Funds,510A,Expenses,"12,686"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Equipment,300A,Expenses,"3,568"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Inter-Divisional Charges,700A,Expenses,"811,439"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Licences & Permits Revenue,860A,Revenues,"(11,971,324)"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Materials & Supplies,200A,Expenses,"23,358"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Other Expenditures,650A,Expenses,"90,000"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Salaries And Benefits,100A,Expenses,"1,812,466"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Service And Rent,400A,Expenses,"46,320"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,Sundry and Other Revenues,940A,Revenues,"(42,697)"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business & Trade Licensing,User Fees & Donations,850A,Revenues,"(791,256)"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Contribution To Reserves/Reserve Funds,510A,Expenses,"12,686"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Equipment,300A,Expenses,661
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Inter-Divisional Charges,700A,Expenses,"152,533"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Licences & Permits Revenue,860A,Revenues,"(1,088,302)"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Materials & Supplies,200A,Expenses,"3,885"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Other Expenditures,650A,Expenses,"14,000"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Salaries And Benefits,100A,Expenses,"408,180"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Service And Rent,400A,Expenses,"6,451"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business Permitting,Sundry and Other Revenues,940A,Revenues,"(3,882)"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Business Permitting,User Fees & Donations,850A,Revenues,"(71,932)"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Licensing Tribunal,Equipment,300A,Expenses,230
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Licensing Tribunal,Inter-Divisional Charges,700A,Expenses,"49,328"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Licensing Tribunal,Materials & Supplies,200A,Expenses,"1,524"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Licensing Tribunal,Other Expenditures,650A,Expenses,"6,000"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Licensing Tribunal,Salaries And Benefits,100A,Expenses,"108,162"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Licensing Tribunal,Service And Rent,400A,Expenses,"1,284"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Contribution To Reserves/Reserve Funds,510A,Expenses,"25,372"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Equipment,300A,Expenses,"16,297"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Inter-Divisional Charges,700A,Expenses,"1,259,361"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Licences & Permits Revenue,860A,Revenues,"(8,706,417)"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Materials & Supplies,200A,Expenses,"42,288"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Other Expenditures,650A,Expenses,"90,000"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Salaries And Benefits,100A,Expenses,"3,452,669"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Service And Rent,400A,Expenses,"52,120"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,Sundry and Other Revenues,940A,Revenues,"(31,053)"
Municipal Licensing & Standards,"MS-Business Licensing, Enforcement, & Permitting",Taxi & Livery Licensing,User Fees & Donations,850A,Revenues,"(575,459)"
Municipal Licensing & Standards,MS-By-Law Enforcement,Animal By-Law Enforcement,Contribution To Reserves/Reserve Funds,510A,Expenses,"5,074"
Municipal Licensing & Standards,MS-By-Law Enforcement,Animal By-Law Enforcement,Equipment,300A,Expenses,60
Municipal Licensing & Standards,MS-By-Law Enforcement,Animal By-Law Enforcement,Inter-Divisional Charges,700A,Expenses,"9,849"
Municipal Licensing & Standards,MS-By-Law Enforcement,Animal By-Law Enforcement,Licences & Permits Revenue,860A,Revenues,"(286,118)"
Municipal Licensing & Standards,MS-By-Law Enforcement,Animal By-Law Enforcement,Materials & Supplies,200A,Expenses,"7,808"
Municipal Licensing & Standards,MS-By-Law Enforcement,Animal By-Law Enforcement,Salaries And Benefits,100A,Expenses,"1,265,349"
Municipal Licensing & Standards,MS-By-Law Enforcement,Animal By-Law Enforcement,Service And Rent,400A,Expenses,"11,315"
Municipal Licensing & Standards,MS-By-Law Enforcement,License & Permit Enforcement,Contribution To Reserves/Reserve Funds,510A,Expenses,"88,319"
Municipal Licensing & Standards,MS-By-Law Enforcement,License & Permit Enforcement,Equipment,300A,Expenses,"5,721"
Municipal Licensing & Standards,MS-By-Law Enforcement,License & Permit Enforcement,Inter-Divisional Charges,700A,Expenses,"169,148"
Municipal Licensing & Standards,MS-By-Law Enforcement,License & Permit Enforcement,Materials & Supplies,200A,Expenses,"30,530"
Municipal Licensing & Standards,MS-By-Law Enforcement,License & Permit Enforcement,Salaries And Benefits,100A,Expenses,"6,462,001"
Municipal Licensing & Standards,MS-By-Law Enforcement,License & Permit Enforcement,Service And Rent,400A,Expenses,"120,468"
Municipal Licensing & Standards,MS-By-Law Enforcement,Parks By-Law Enforcement,Contribution To Reserves/Reserve Funds,510A,Expenses,"12,686"
Municipal Licensing & Standards,MS-By-Law Enforcement,Parks By-Law Enforcement,Equipment,300A,Expenses,137
Municipal Licensing & Standards,MS-By-Law Enforcement,Parks By-Law Enforcement,Inter-Divisional Charges,700A,Expenses,"41,647"
Municipal Licensing & Standards,MS-By-Law Enforcement,Parks By-Law Enforcement,Materials & Supplies,200A,Expenses,"6,258"
Municipal Licensing & Standards,MS-By-Law Enforcement,Parks By-Law Enforcement,Salaries And Benefits,100A,Expenses,"886,906"
Municipal Licensing & Standards,MS-By-Law Enforcement,Parks By-Law Enforcement,Service And Rent,400A,Expenses,"22,079"
Municipal Licensing & Standards,MS-By-Law Enforcement,Parks By-Law Enforcement,Sundry and Other Revenues,940A,Revenues,"(1,250)"
Municipal Licensing & Standards,MS-By-Law Enforcement,Waste By-Law Enforcement,Contribution To Reserves/Reserve Funds,510A,Expenses,"303,590"
Municipal Licensing & Standards,MS-By-Law Enforcement,Waste By-Law Enforcement,Equipment,300A,Expenses,"23,084"
Municipal Licensing & Standards,MS-By-Law Enforcement,Waste By-Law Enforcement,Inter-Divisional Charges,700A,Expenses,"626,903"
Municipal Licensing & Standards,MS-By-Law Enforcement,Waste By-Law Enforcement,Inter-Divisional Recoveries,750A,Revenues,"(1,491,461)"
Municipal Licensing & Standards,MS-By-Law Enforcement,Waste By-Law Enforcement,Materials & Supplies,200A,Expenses,"147,277"
Municipal Licensing & Standards,MS-By-Law Enforcement,Waste By-Law Enforcement,Salaries And Benefits,100A,Expenses,"5,361,742"
Municipal Licensing & Standards,MS-By-Law Enforcement,Waste By-Law Enforcement,Service And Rent,400A,Expenses,"196,353"
Municipal Licensing & Standards,MS-By-Law Enforcement,Waste By-Law Enforcement,User Fees & Donations,850A,Revenues,"(10,181)"
Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance",Exemptions & Permits,Contribution To Reserves/Reserve Funds,510A,Expenses,"7,612"
Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance",Exemptions & Permits,Equipment,300A,Expenses,"2,491"
Municipal Licensing & Standards,"MS-Property Standards, Inspection & Compliance",Exemptions & Permits,Inter-Divisional Charges,700A,Expenses,"135,189"
